2,0.25037880063836176,0.793540973287107
3,0.11036629225225582,0.5135704618532145
4,0.051028033727014616,0.13987565281612863
5,0.018336652860465076,0.05811550285968448
6,0.01182218253522839,0.055066206898933434
7,0.005704079580410818,0.03496874547793813
10,0.0033720983795716307,0.025318571691470067
12,0.0,0.021537745898044077
15,0.0,0.0
20,0.0,0.0
30,0.0,0.0
45,0.0,0.0
60,0.0,0.0
90,0.0,0.0
120,0.0,0.0
