1,0.0672078727844046,0.32003748944954574
2,0.007372331914941229,0.03880174692074331
3,0.004302649142547078,0.019557496102486714
4,0.003978219077363888,0.018943900368399467
5,0.0033305750290699163,0.01850319460594398
6,0.0037931226571325835,0.018062488843488492
7,0.0008380848814177144,0.004190424407088572
10,0.0004308858501252843,0.0
12,0.0,0.0
15,0.0,0.0
20,0.0,0.0
30,0.0,0.0
45,0.0,0.0
60,0.0,0.0
90,0.0,0.0
120,0.0,0.0
